date,ADA,BTC,DOGE,ETC,ETH,XRP
2018-11-08,-0.303528764,-0.609627721,0.102816193,-0.014335815,-0.485891159,0.245746587
2018-11-09,-0.320363822,-0.628183133,-0.051277106,-0.01206966,-0.495247148,0.267321628
2018-11-10,-0.312974813,-0.621752752,0.040294731,-0.011130746,-0.484581224,0.28549167
2018-11-11,-0.303617878,-0.621194237,-0.037383448,-0.038643576,-0.489755906,0.28312625
2018-11-12,-0.307182425,-0.632093141,-0.099273379,-0.048182504,-0.493755072,0.317031609
2018-11-13,-0.324990306,-0.635302811,-0.174425439,-0.063809813,-0.509335367,0.295778987
2018-11-14,-0.390184381,-0.80454649,-0.332307917,-0.221060657,-0.619633774,0.188084577
2018-11-15,-0.399697265,-0.829156303,-0.265997276,-0.252297246,-0.622197252,0.210189955
2018-11-16,-0.41746059,-0.848905112,-0.300099892,-0.288759582,-0.646613056,0.179758901
2018-11-17,-0.420995432,-0.854686907,-0.395460909,-0.299029393,-0.65171394,0.240159977
2018-11-18,-0.411779593,-0.835829088,-0.365147473,-0.290254634,-0.638415177,0.296866779
2018-11-19,-0.481095175,-1.040742068,-0.507241703,-0.463741625,-0.759396845,0.199516938
2018-11-20,-0.53905619,-1.15507706,-0.610812609,-0.560175217,-0.841098071,0.068620319
2018-11-21,-0.516755495,-1.114124479,-0.488295806,-0.525583776,-0.813502872,0.107566884
2018-11-22,-0.542932635,-1.17849068,-0.511030883,-0.582714713,-0.856856243,0.042567552
2018-11-23,-0.54919287,-1.183621361,-0.543238908,-0.600405693,-0.871647146,-0.013636033
2018-11-24,-0.585981963,-1.310688927,-0.629758506,-0.662324123,-0.914163344,-0.11033802
2018-11-25,-0.591425323,-1.27548275,-0.632284626,-0.662518285,-0.901341707,-0.11270344
2018-11-26,-0.605676083,-1.338380354,-0.708699745,-0.724782047,-0.936540547,-0.170256972
2018-11-27,-0.600811962,-1.327048193,-0.716278104,-0.694832477,-0.929275214,-0.156058426
2018-11-28,-0.559522629,-1.208059414,-0.615864848,-0.63144396,-0.875368699,-0.064472978
2018-11-29,-0.560673681,-1.202221209,-0.619022498,-0.639355528,-0.896602328,-0.097603925
2018-11-30,-0.582580791,-1.273494086,-0.667018771,-0.685191059,-0.915562562,-0.149152002
2018-12-01,-0.563629284,-1.219707086,-0.613338728,-0.650275922,-0.891861821,-0.117660276
2018-12-02,-0.562114352,-1.240086388,-0.615864848,-0.608753711,-0.901606711,-0.133567349
2018-12-03,-0.584400195,-1.307045736,-0.536923609,-0.697377116,-0.933981337,-0.190436868
2018-12-04,-0.591618402,-1.289944554,-0.647441344,-0.711777318,-0.928389556,-0.179959714
2018-12-05,-0.61722373,-1.345228956,-0.657545822,-0.764534744,-0.961955912,-0.222112403
2018-12-06,-0.642866188,-1.408685939,-0.709962805,-0.835602112,-1.008430104,-0.304392861
2018-12-07,-0.649802202,-1.436250509,-0.705542096,-0.790215234,-1.001778506,-0.331328517
2018-12-08,-0.643757324,-1.420943682,-0.695437617,-0.788064746,-1.006701253,-0.315442537
2018-12-09,-0.636219793,-1.383309865,-0.706805156,-0.769181469,-0.993764984,-0.297058553
2018-12-10,-0.64728474,-1.413711915,-0.708068215,-0.780795994,-1.008757156,-0.325998036
2018-12-11,-0.652126583,-1.434983272,-0.715646574,-0.804075942,-1.020643433,-0.333293172
2018-12-12,-0.644269728,-1.417991318,-0.701121386,-0.781729222,-1.013495247,-0.31527982
2018-12-13,-0.654807419,-1.465203453,-0.730171762,-0.785798314,-1.031079429,-0.33726768
2018-12-14,-0.660985967,-1.484601428,-0.727014113,-0.807399866,-1.04075648,-0.371124826
2018-12-15,-0.661609763,-1.486160828,-0.699858327,-0.818312355,-1.040181696,-0.379884413
2018-12-16,-0.655453493,-1.481780179,-0.692279968,-0.818573087,-1.036619351,-0.373719255
2018-12-17,-0.62782083,-1.401938716,-0.434615763,-0.767824966,-0.99380069,-0.251609342
2018-12-18,-0.613629478,-1.361014872,-0.339254746,-0.740494649,-0.967868356,-0.186194178
2018-12-19,-0.615040445,-1.347420777,-0.316519669,-0.709797692,-0.96719118,-0.180788365
2018-12-20,-0.578979114,-1.241567692,-0.30957284,-0.658724904,-0.902352883,-0.101711017
2018-12-21,-0.56861965,-1.306388303,-0.427037404,-0.692956174,-0.931503698,-0.160858571
2018-12-22,-0.559611743,-1.27433492,-0.45419319,-0.672021015,-0.89999924,-0.149594953
2018-12-23,-0.543118288,-1.278477155,-0.428931994,-0.637363698,-0.839249193,-0.122589992
2018-12-24,-0.532083046,-1.256783186,-0.430195054,-0.60769705,-0.798161105,-0.015531382
2018-12-25,-0.56330996,-1.32847302,-0.516083122,-0.667595774,-0.843243661,-0.093656536
2018-12-26,-0.565634342,-1.317081789,-0.471876028,-0.556177411,-0.834476324,-0.10022246
2018-12-27,-0.597225137,-1.372247716,-0.541344318,-0.65532179,-0.90079555,-0.213313644
2018-12-28,-0.560703385,-1.298929365,-0.497137224,-0.591007811,-0.809399532,-0.105769897
2018-12-29,-0.563332239,-1.327133009,-0.516714652,-0.603347949,-0.807788917,-0.134697327
2018-12-30,-0.55017312,-1.31472353,-0.539449729,-0.587137319,-0.799803094,-0.127679412
2018-12-31,-0.566636871,-1.34830638,-0.552711857,-0.623221731,-0.827958682,-0.178528409
2019-01-01,-0.55561648,-1.320835804,-0.523661481,-0.598366848,-0.795639259,-0.142173259
2019-01-02,-0.535484217,-1.293618677,-0.514188532,-0.569042897,-0.733924064,-0.110618255
2019-01-03,-0.554613951,-1.322682844,-0.543870438,-0.616762915,-0.759570315,-0.155874616
2019-01-04,-0.546222414,-1.316967372,-0.572289284,-0.594637956,-0.735944231,-0.166351769
2019-01-05,-0.539620577,-1.320379533,-0.569763164,-0.610985748,-0.731360981,-0.170787309
2019-01-06,-0.505757383,-1.257319018,-0.564079395,-0.560030012,-0.722219235,-0.131253155
2019-01-07,-0.515151449,-1.271319826,-0.591235182,-0.641550813,-0.748448047,-0.143450887
2019-01-08,-0.511223021,-1.269794086,-0.596918951,-0.631561567,-0.754258503,-0.140534038
2019-01-09,-0.48416217,-1.268581995,-0.60323425,-0.632251953,-0.752334897,-0.123735036
2019-01-10,-0.540897873,-1.36568356,-0.687859258,-0.708660039,-0.848531782,-0.238956605
2019-01-11,-0.543734658,-1.363383641,-0.689753848,-0.701176599,-0.853202659,-0.23819726
2019-01-12,-0.547024437,-1.370485491,-0.67775478,-0.690745217,-0.860063702,-0.250563736
2019-01-13,-0.572741157,-1.400007327,-0.711857395,-0.734819833,-0.899399342,-0.283519913
2019-01-14,-0.544388158,-1.358292009,-0.655651233,-0.719728551,-0.846607912,-0.235599818
2019-01-15,-0.553663406,-1.378830165,-0.701121386,-0.739660305,-0.877126642,-0.255448253
2019-01-16,-0.53905619,-1.372200485,-0.684070079,-0.72556258,-0.870558138,-0.247848776
2019-01-17,-0.535038649,-1.365781813,-0.711857395,-0.696028102,-0.869712958,-0.248897395
2019-01-18,-0.54247964,-1.371428701,-0.704279036,-0.715189863,-0.881561536,-0.264192774
2019-01-19,-0.531830557,-1.352156984,-0.67459713,-0.712903183,-0.866342283,-0.24393152
2019-01-20,-0.548710171,-1.386912144,-0.696069147,-0.728844066,-0.888221475,-0.273533923
2019-01-21,-0.552720286,-1.393718837,-0.707436685,-0.726644343,-0.898271382,-0.27470006
2019-01-22,-0.547960131,-1.385941194,-0.735224002,-0.72324317,-0.891376056,-0.278614303
2019-01-23,-0.552995053,-1.391241904,-0.74406542,-0.726428684,-0.896992885,-0.287651112
2019-01-24,-0.552051933,-1.386952523,-0.74659154,-0.725657304,-0.897382051,-0.284318431
2019-01-25,-0.554547116,-1.387252136,-0.696700677,-0.719618988,-0.90165251,-0.285623178
2019-01-26,-0.554859014,-1.386517937,-0.718804224,-0.725979475,-0.901173663,-0.294452071
2019-01-27,-0.565857126,-1.391557217,-0.754169899,-0.733477477,-0.914548141,-0.308903733
2019-01-28,-0.583650155,-1.42248705,-0.806586882,-0.776028333,-0.944109605,-0.352825213
2019-01-29,-0.587519173,-1.428572316,-0.81732289,-0.779923788,-0.948411369,-0.368810632
2019-01-30,-0.577085448,-1.418200728,-0.795850873,-0.76554217,-0.934057152,-0.275691427
2019-01-31,-0.586605758,-1.425935931,-0.81858595,-0.775007177,-0.942066471,-0.307104808
2019-02-01,-0.584348212,-1.417720176,-0.824269719,-0.775401882,-0.939686157,-0.311681971
2019-02-02,-0.579602909,-1.408697115,-0.811639121,-0.768027173,-0.927452343,-0.30446518
2019-02-03,-0.589167776,-1.424240959,-0.831848078,-0.779681085,-0.940194162,-0.330258805
2019-02-04,-0.590445072,-1.425565006,-0.836900318,-0.783421765,-0.938767409,-0.336749397
2019-02-05,-0.590155453,-1.423602285,-0.841952557,-0.786736535,-0.940407341,-0.339639127
2019-02-06,-0.599311882,-1.437931511,-0.855846215,-0.801978848,-0.951356205,-0.365288114
2019-02-07,-0.601294661,-1.441826819,-0.869108343,-0.787311256,-0.953021754,-0.362603287
2019-02-08,-0.568953826,-1.368992546,-0.799008523,-0.746949305,-0.889119707,-0.302141946
2019-02-09,-0.566674001,-1.367787307,-0.803429232,-0.755467215,-0.888412091,-0.303344242
2019-02-10,-0.553514883,-1.362614518,-0.805323822,-0.744504383,-0.865095389,-0.307487494
2019-02-11,-0.561661357,-1.373992312,-0.830585019,-0.757481513,-0.880311767,-0.329086641
2019-02-12,-0.561527687,-1.372603274,-0.838163377,-0.756575744,-0.874786237,-0.321707134
2019-02-13,-0.566228433,-1.378449993,-0.838794907,-0.751143909,-0.874867284,-0.32443716
2019-02-14,-0.570520741,-1.38258877,-0.836268788,-0.750757942,-0.879913532,-0.331593685
2019-02-15,-0.570075173,-1.381517971,-0.829321959,-0.75393763,-0.87683311,-0.332045676
2019-02-16,-0.566911638,-1.379072037,-0.81921748,-0.755708531,-0.871802351,-0.33221442
2019-02-17,-0.563748102,-1.367070004,-0.776273446,-0.744133671,-0.826958362,-0.327191292
2019-02-18,-0.532907347,-1.301164825,-0.699226797,-0.71206454,-0.772741741,-0.272355733
2019-02-19,-0.528800692,-1.292614599,-0.728908703,-0.685992257,-0.776004334,-0.26572653
2019-02-20,-0.51845608,-1.278248188,-0.721330344,-0.671346439,-0.757751482,-0.238269578
2019-02-21,-0.537630371,-1.290700838,-0.753538369,-0.698231015,-0.772600898,-0.27319041
2019-02-22,-0.528763561,-1.276693444,-0.735855532,-0.668398775,-0.759754906,-0.271343273
2019-02-23,-0.510718044,-1.239364629,-0.718804224,-0.651620359,-0.717668221,-0.23905303
2019-02-24,-0.556292259,-1.329852613,-0.787640984,-0.741522046,-0.817182564,-0.332997871
2019-02-25,-0.544506976,-1.310161344,-0.752275309,-0.726995777,-0.799961803,-0.251437585
2019-02-26,-0.549994893,-1.317882776,-0.756696019,-0.723081322,-0.807479501,-0.278656489
2019-02-27,-0.550247382,-1.318784809,-0.759222138,-0.722242124,-0.815997124,-0.297854057
2019-02-28,-0.551339024,-1.317766297,-0.786377925,-0.729981026,-0.813306635,-0.291911881
2019-03-01,-0.550180546,-1.31645888,-0.775010386,-0.728911606,-0.814619281,-0.285180227
2019-03-02,-0.553455474,-1.315142484,-0.769326617,-0.729591036,-0.824320821,-0.291767244
2019-03-03,-0.557361623,-1.31983971,-0.771852737,-0.729140995,-0.832811638,-0.299517384
2019-03-04,-0.570060321,-1.343168448,-0.782588745,-0.746126056,-0.852223254,-0.32187889
2019-03-05,-0.550678098,-1.30643427,-0.780694155,-0.72420372,-0.808638864,-0.287605912
2019-03-06,-0.553418343,-1.304372298,-0.781957215,-0.725145408,-0.804444653,-0.286026957
2019-03-07,-0.552668303,-1.302317379,-0.776904976,-0.714347337,-0.807718827,-0.292852022
2019-03-08,-0.554747622,-1.305138228,-0.783851805,-0.734801804,-0.820329796,-0.306951131
2019-03-09,-0.524567793,-1.288195301,-0.772484267,-0.72669954,-0.808018844,-0.2956845
2019-03-10,-0.532216716,-1.291387009,-0.771852737,-0.718547488,-0.813252693,-0.297851044
2019-03-11,-0.517847137,-1.304022262,-0.792693224,-0.732346619,-0.825938385,-0.304004149
2019-03-12,-0.519599706,-1.302951729,-0.763642848,-0.726763891,-0.823297469,-0.306607618
2019-03-13,-0.5255926,-1.30361628,-0.755432959,-0.730909123,-0.828414896,-0.294864889
2019-03-14,-0.514713306,-1.298806633,-0.74659154,-0.721553817,-0.826469451,-0.298309061
2019-03-15,-0.499697653,-1.28884994,-0.740907771,-0.708438693,-0.809205342,-0.291990226
2019-03-16,-0.488231695,-1.26492284,-0.722593403,-0.695910634,-0.788791354,-0.275670334
2019-03-17,-0.498732255,-1.271325082,-0.720067284,-0.70417114,-0.799191081,-0.284276245
2019-03-18,-0.496912851,-1.269341939,-0.718804224,-0.707615028,-0.801906124,-0.284794528
2019-03-19,-0.481006061,-1.258801918,-0.713751985,-0.677804423,-0.796941447,-0.279247091
2019-03-20,-0.471374359,-1.254364393,-0.732697882,-0.673658915,-0.79621639,-0.278255723
2019-03-21,-0.478733663,-1.270208516,-0.737118591,-0.65715191,-0.813784554,-0.299023207
2019-03-22,-0.440399933,-1.271668599,-0.738381651,-0.645005657,-0.81141897,-0.302569831
2019-03-23,-0.397929844,-1.268437577,-0.730803292,-0.644546324,-0.806828042,-0.300104973
2019-03-24,-0.413353935,-1.272159063,-0.737118591,-0.652753297,-0.812262697,-0.310250666
2019-03-25,-0.433248561,-1.288261556,-0.74406542,-0.667752491,-0.820746431,-0.325127199
2019-03-26,-0.408408126,-1.282264365,-0.737118591,-0.670508489,-0.81888418,-0.322098859
2019-03-27,-0.36960655,-1.254476149,-0.717541164,-0.649672215,-0.794907318,-0.299785566
2019-03-28,-0.382728537,-1.259369481,-0.724487993,-0.66221137,-0.801724513,-0.309485294
2019-03-29,-0.342174392,-1.251394933,-0.716278104,-0.648459254,-0.788360887,-0.313453776
2019-03-30,-0.338832629,-1.249137322,-0.720698814,-0.65953373,-0.790116444,-0.305308897
2019-03-31,-0.353632925,-1.249479509,-0.720698814,-0.65429786,-0.792626051,-0.30953652
2019-04-01,-0.334443781,-1.235098729,-0.480085917,-0.654392445,-0.791254432,-0.298935822
2019-04-02,-0.236886593,-1.03845665,-0.269154926,-0.566743874,-0.69525928,-0.182165431
2019-04-03,-0.197854806,-1.013077449,-0.036120388,-0.566208402,-0.706115815,-0.210083414
2019-04-04,-0.22275465,-1.026761881,0.300485056,-0.580427201,-0.720890505,-0.23937545
2019-04-05,-0.194119458,-0.995732066,0.232911355,-0.515860533,-0.688522698,-0.151116656
2019-04-06,-0.20107775,-0.989428076,0.137550338,-0.491854972,-0.686647343,-0.173408857
2019-04-07,-0.199629653,-0.951532696,0.12428821,-0.259628407,-0.649412287,-0.156983501
2019-04-08,-0.225435486,-0.926772013,-0.111272448,-0.324576189,-0.624570648,-0.161871031
2019-04-09,-0.2496447,-0.949881097,-0.212948764,-0.354290683,-0.642546316,-0.18830347
2019-04-10,-0.203491245,-0.917295208,-0.126429166,-0.346135025,-0.637241978,-0.17224272
2019-04-11,-0.252347814,-0.988155517,-0.272944105,-0.450513193,-0.688600001,-0.243982746
2019-04-12,-0.251768575,-0.981329732,-0.230631601,-0.439866291,-0.691899527,-0.25795831
2019-04-13,-0.24977837,-0.979409519,-0.220527123,-0.443922901,-0.692866691,-0.258907491
2019-04-14,-0.243005731,-0.960026977,-0.214211824,-0.42992087,-0.678443773,-0.250536616
2019-04-15,-0.260353192,-0.987441474,-0.272312575,-0.464509122,-0.705615389,-0.274329427
2019-04-16,-0.249392211,-0.941543142,-0.243893729,-0.448877097,-0.679376649,-0.255330735
2019-04-17,-0.254657343,-0.937080472,-0.259681977,-0.459754497,-0.682294418,-0.230516424
2019-04-18,-0.264303898,-0.924424731,-0.173793909,-0.44443757,-0.652524971,-0.225659027
2019-04-19,-0.281198364,-0.922946088,-0.207264994,-0.451033271,-0.652982973,-0.24121656
2019-04-20,-0.303432225,-0.913661929,-0.201581225,-0.456974783,-0.652797193,-0.251540037
2019-04-21,-0.321254958,-0.920025522,-0.291258473,-0.501295847,-0.668866528,-0.269701039
2019-04-22,-0.292040527,-0.896910584,-0.267260336,-0.499385565,-0.660936963,-0.265226327
2019-04-23,-0.318150832,-0.849773619,-0.283680114,-0.497265588,-0.662788487,-0.273398326
2019-04-24,-0.332104547,-0.879063228,-0.392934789,-0.546407291,-0.687172654,-0.330361256
2019-04-25,-0.357360846,-0.948366932,-0.451667071,-0.574884693,-0.736475766,-0.369334941
2019-04-26,-0.3575465,-0.929611955,-0.443457182,-0.569448004,-0.728287876,-0.34185991
2019-04-27,-0.350291162,-0.932624719,-0.445351772,-0.560266335,-0.719231839,-0.347166285
2019-04-28,-0.362210115,-0.928034062,-0.435878823,-0.549183122,-0.724176,-0.345102192
2019-04-29,-0.391617626,-0.938329881,-0.476928267,-0.551044031,-0.733254735,-0.354554833
2019-04-30,-0.349177241,-0.91016329,-0.447246361,-0.505117937,-0.703048202,-0.308792241
2019-05-01,-0.359068858,-0.896002697,-0.442194122,-0.513558598,-0.708893801,-0.323195691
2019-05-02,-0.362299229,-0.868050705,-0.38535643,-0.52079975,-0.703235773,-0.327586031
2019-05-03,-0.352801197,-0.796388809,-0.315888139,-0.481016542,-0.677949766,-0.312570887
2019-05-04,-0.374916239,-0.779256295,-0.341780866,-0.51450722,-0.694978058,-0.323629602
2019-05-05,-0.380367025,-0.788917897,-0.358832174,-0.52756049,-0.697475949,-0.330288938
2019-05-06,-0.375658853,-0.802242181,-0.428931994,-0.533841647,-0.657559998,-0.330147314
2019-05-07,-0.396036178,-0.779710239,-0.432721173,-0.537647926,-0.669941639,-0.33829822
2019-05-08,-0.391803279,-0.738033902,-0.432089643,-0.528104006,-0.664955652,-0.335173455
2019-05-09,-0.413450474,-0.685699735,-0.45545625,-0.551097703,-0.667813456,-0.347865365
2019-05-10,-0.400551271,-0.630028044,-0.441562592,-0.541530483,-0.655436651,-0.336179888
2019-05-11,-0.31334612,-0.404986815,-0.295047652,-0.480436828,-0.563648154,-0.263391243
2019-05-12,-0.351108037,-0.468309425,-0.351253815,-0.515619772,-0.593919685,-0.306990304
2019-05-13,-0.328933586,-0.238739402,-0.293784593,-0.478857594,-0.552622452,-0.260582872
2019-05-14,-0.244030538,-0.189830301,-0.09674726,-0.414139618,-0.464561169,-0.008712343
2019-05-15,-0.173883229,-0.132406164,0.054819919,-0.271406168,-0.334416575,0.132739775
2019-05-16,-0.216880574,-0.219667915,-0.033594268,-0.262685496,-0.261299482,0.023363958
2019-05-17,-0.253276082,-0.367079327,-0.16368943,-0.321976075,-0.349114096,-0.077622905
2019-05-18,-0.284139115,-0.386884681,-0.136533644,-0.329671568,-0.388886224,-0.118172532
2019-05-19,-0.225532026,-0.134443855,-0.027278969,-0.235462662,-0.273087969,0.017316317
2019-05-20,-0.241483373,-0.194218999,-0.113798567,-0.295583701,-0.313981077,-0.04203614
2019-05-21,-0.243198811,-0.198301033,-0.085379721,-0.289025307,-0.299444056,-0.043241449
2019-05-22,-0.292671749,-0.275481962,-0.178214618,-0.358321774,-0.345061448,-0.106417751
2019-05-23,-0.272361259,-0.220502363,-0.16432096,-0.343238536,-0.339566897,-0.092656129
2019-05-24,-0.27103198,-0.191749716,-0.142848943,-0.3128987,-0.324301844,-0.082600834
2019-05-25,-0.273757373,-0.173992032,-0.145375063,-0.310650714,-0.314434511,-0.075070662
2019-05-26,-0.232824495,-0.00487594,-0.081590542,-0.260749141,-0.248028319,-0.010667958
2019-05-27,-0.190636599,0.031243711,-0.050645576,-0.186829387,-0.222901159,0.066938912
2019-05-28,-0.182319323,0.00786109,-0.046224867,-0.18330298,-0.227646099,0.104246256
2019-05-29,-0.196785442,-0.008616585,-0.059486995,-0.189376661,-0.237678829,0.095700612
2019-05-30,-0.243993408,-0.101261267,0.023243424,-0.195176711,-0.29665475,0.031463638
2019-05-31,-0.207375116,-0.031772766,0.138813398,-0.122473108,-0.243500333,0.080215397
2019-06-01,-0.199265772,-0.034629737,0.12491974,-0.134292058,-0.255308278,0.056136325
2019-06-02,-0.154374762,0.014126896,0.111657612,-0.00368808,-0.234339658,0.098930841
2019-06-03,-0.212818476,-0.131363371,-0.014648371,-0.018118655,-0.310756077,0.041615358
2019-06-04,-0.259023913,-0.26793322,-0.113167037,-0.184410538,-0.359635997,-0.034008778
2019-06-05,-0.251954229,-0.236200937,-0.0954842,-0.190764368,-0.334859221,-0.027786367
2019-06-06,-0.25170174,-0.236802558,-0.084748191,-0.21673111,-0.324348038,0.022860741
2019-06-07,-0.234361705,-0.176333327,-0.070223003,-0.183865773,-0.318032528,0.033678394
2019-06-08,-0.246198971,-0.200807701,-0.086642781,-0.14979552,-0.340553983,0.001379111
2019-06-09,-0.281421149,-0.273299254,-0.132112935,-0.192414056,-0.395429479,-0.071376388
2019-06-10,-0.236366763,-0.188219014,-0.082222072,-0.172908905,-0.332824429,-0.034731964
2019-06-11,-0.218336097,-0.208004677,-0.103062559,-0.178056847,-0.340364295,-0.053311811
2019-06-12,-0.154768347,-0.148566664,-0.09737879,-0.136820055,-0.274774894,-0.03071527
2019-06-13,-0.205162127,-0.125388398,-0.09295808,-0.138237441,-0.295310796,-0.033345858
2019-06-14,-0.198627124,0.000741679,-0.061381585,-0.138847111,-0.260963529,-0.018177037
2019-06-15,-0.190725712,0.040125414,-0.040541097,-0.130369005,-0.239571586,-0.004623331
2019-06-16,-0.185987836,0.082662009,-0.02222673,-0.117915698,-0.238687221,0.046894614
2019-06-17,-0.176809128,0.171451096,-0.01970061,-0.101633089,-0.216444936,0.108859579
2019-06-18,-0.209550975,0.106441897,-0.060750055,-0.154378311,-0.256780501,0.05064614
2019-06-19,-0.203379853,0.158690916,-0.057592405,-0.139185786,-0.237782474,0.074921075
2019-06-20,-0.222643258,0.227800509,-0.038014978,-0.144938961,-0.227965773,0.053846237
2019-06-21,-0.206476553,0.396024146,0.001139877,-0.113905271,-0.12726943,0.094118643
2019-06-22,-0.170793955,0.547828116,0.036505552,-0.055099266,-0.064505601,0.18926578
2019-06-23,-0.153884637,0.589701621,0.0522938,-0.036869763,-0.071239667,0.169760858
2019-06-24,-0.145901537,0.632134177,0.092711714,-0.0387953,-0.059975628,0.175175712
2019-06-25,-0.156015939,0.844612263,0.107868432,-0.040167474,-0.026569777,0.169574035
2019-06-26,-0.152577636,1.178476903,0.099658543,-0.069530951,0.054224321,0.167229708
2019-06-27,-0.229594124,0.678918843,0.068082048,-0.261958358,-0.130056879,-0.009640432
2019-06-28,-0.208459333,1.012568483,0.169758364,-0.21004651,-0.056499456,0.046288946
2019-06-29,-0.200090074,0.890511393,0.116078321,-0.175824116,-0.018187172,0.05250533
2019-06-30,-0.261905255,0.579288857,0.023243424,-0.251864264,-0.145548949,-0.046833272
2019-07-01,-0.249102591,0.515524678,0.010612825,-0.246585678,-0.132774439,-0.015341546
2019-07-02,-0.269487343,0.575071651,-0.010859192,-0.254737176,-0.141643234,-0.035403924
2019-07-03,-0.25522173,0.891028666,0.057977569,-0.231689113,-0.091746578,-0.010309379
2019-07-04,-0.29401588,0.687809859,0.004929056,-0.247206166,-0.172323324,-0.070011375
2019-07-05,-0.303239145,0.623239968,0.407845141,-0.23560759,-0.157253514,-0.099405862
2019-07-06,-0.297275955,0.685933416,0.205755569,-0.239592083,-0.159207165,-0.068998915
2019-07-07,-0.277752636,0.751952415,0.260067141,-0.223424863,-0.080466524,-0.04491683
2019-07-08,-0.273950453,0.979497386,0.213333928,-0.211643358,-0.047714713,-0.031399283
2019-07-09,-0.292389556,1.057929853,0.207018628,-0.226922839,-0.066671308,-0.053592045
2019-07-10,-0.337339975,0.944227084,0.128077389,-0.311853134,-0.148557724,-0.14517448
2019-07-11,-0.387399579,0.726834644,0.013770475,-0.403211457,-0.240939101,-0.24593836
2019-07-12,-0.353573515,0.851442972,0.075028877,-0.379313656,-0.208092646,-0.204406406
2019-07-13,-0.375733114,0.736021548,0.017559655,-0.404038173,-0.237665327,-0.240381883
2019-07-14,-0.430248401,0.426405375,-0.130849875,-0.536895546,-0.419323213,-0.317982727
2019-07-15,-0.429446378,0.600523893,-0.081590542,-0.520301862,-0.409789651,-0.291212801
2019-07-16,-0.485031029,0.214308059,-0.250209029,-0.581755827,-0.542462316,-0.347211484
2019-07-17,-0.461363924,0.273206049,-0.120745396,-0.532560036,-0.489127081,-0.305366149
2019-07-18,-0.435127374,0.538234631,-0.063276174,-0.483599597,-0.423712342,-0.267510389
2019-07-19,-0.427589843,0.501246473,-0.102431029,-0.508843499,-0.446409384,-0.275257516
2019-07-20,-0.404041556,0.56566097,-0.065170764,-0.466607602,-0.412638455,-0.237278211
2019-07-21,-0.41707443,0.519876257,-0.09169502,-0.454772148,-0.427769618,-0.243003432
2019-07-22,-0.429973634,0.450123533,-0.141585884,-0.441699185,-0.462776554,-0.270734592
2019-07-23,-0.457108746,0.329598302,-0.215474883,-0.48598003,-0.483733195,-0.307436268
2019-07-24,-0.433092612,0.305391345,-0.193371336,-0.473940289,-0.465004479,-0.289293346
2019-07-25,-0.435929397,0.332615724,-0.189582157,-0.488428835,-0.453850044,-0.292719438
2019-07-26,-0.404591091,0.321297733,-0.189582157,-0.460216327,-0.453799677,-0.26644369
2019-07-27,-0.426966048,0.214317904,-0.251472088,-0.500842062,-0.506809612,-0.305622277
2019-07-28,-0.429914225,0.234803109,-0.228737012,-0.504188037,-0.490421462,-0.300318915
2019-07-29,-0.423089603,0.225616737,-0.24073608,-0.4995911,-0.490067968,-0.305230552
2019-07-30,-0.426423939,0.249670162,-0.255261268,-0.499090022,-0.493301374,-0.281690856
2019-07-31,-0.424879302,0.379967686,-0.203475815,-0.483308076,-0.458030756,-0.274341481
2019-08-01,-0.43438476,0.465535266,-0.16684708,-0.494039023,-0.461698997,-0.283390342
2019-08-02,-0.445226923,0.497824868,-0.197160516,-0.507451493,-0.461425188,-0.299999508
2019-08-03,-0.442620349,0.580534408,-0.195265926,-0.505131667,-0.441391234,-0.286852594
2019-08-04,-0.453700148,0.620985151,-0.178846148,-0.474242766,-0.44061316,-0.277556644
2019-08-05,-0.450662857,0.848627509,-0.084748191,-0.464985097,-0.390535356,-0.266341238
2019-08-06,-0.475250804,0.759396985,-0.171267789,-0.511089682,-0.426078525,-0.303217685
2019-08-07,-0.486115245,0.885769732,-0.135902114,-0.503121114,-0.424472082,-0.30128015
2019-08-08,-0.485639972,0.892428548,-0.185161448,-0.492722185,-0.44810776,-0.314261334
2019-08-09,-0.517787728,0.864235613,-0.200318165,-0.517635456,-0.493447509,-0.345352294
2019-08-10,-0.485558285,0.725570997,-0.23947302,-0.538034448,-0.509736447,-0.341200003
2019-08-11,-0.463279867,0.771770008,-0.204107345,-0.516666308,-0.469140316,-0.331575606
2019-08-12,-0.478451469,0.73336148,-0.215474883,-0.520485207,-0.489981131,-0.336375751
2019-08-13,-0.481251124,0.600725588,-0.250209029,-0.504499668,-0.501167668,-0.347473639
2019-08-14,-0.522547883,0.370724372,-0.31525661,-0.548572481,-0.59703217,-0.447803608
2019-08-15,-0.518693717,0.441524147,-0.367042062,-0.538548702,-0.588815557,-0.443166179
2019-08-16,-0.523728639,0.458633512,-0.341149336,-0.55539133,-0.602096914,-0.45193782
2019-08-17,-0.51962941,0.419780353,-0.363252883,-0.565336196,-0.60102293,-0.440638042
2019-08-18,-0.494840958,0.450860326,-0.31462508,-0.549432482,-0.562827529,-0.389638381
2019-08-19,-0.498056477,0.606235974,-0.267891866,-0.552309693,-0.525531913,-0.387583328
2019-08-20,-0.506247508,0.564596357,-0.289363883,-0.488907446,-0.553840723,-0.410249175
2019-08-21,-0.521708729,0.394251213,-0.344938515,-0.473421736,-0.595800796,-0.439010874
2019-08-22,-0.504650888,0.392345499,-0.329150268,-0.315890467,-0.576536706,-0.424899713
